timestamp,x(m),y(m),theta(rad)
1746002377.949677,4.747069,4.229314,-0.128469
1746002377.999666,4.750556,4.227334,-0.130217
1746002378.049620,4.754038,4.228462,-0.121271
1746002378.099588,4.758383,4.227644,-0.114292
1746002378.149616,4.762763,4.226534,-0.114476
1746002378.199691,4.762763,4.226534,-0.114476
1746002378.249618,4.766577,4.227999,-0.110698
1746002378.299646,4.766577,4.227999,-0.110698
1746002378.349700,4.779719,4.227868,-0.118994
1746002378.399681,4.783838,4.226935,-0.125840
1746002378.449754,4.787601,4.226335,-0.134921
1746002378.499606,4.791344,4.226227,-0.142059
1746002378.549888,4.791344,4.226227,-0.142059
1746002378.599754,4.797260,4.223574,-0.161970
1746002378.649561,4.800521,4.221889,-0.166926
1746002378.699637,4.804534,4.221408,-0.163136
1746002378.749645,4.804534,4.221408,-0.163136
1746002378.799774,4.811468,4.219517,-0.157003
1746002378.849757,4.814862,4.218189,-0.153335
1746002378.899707,4.817829,4.217029,-0.149951
1746002378.949713,4.821959,4.215677,-0.148863
1746002378.999677,4.826212,4.214494,-0.149709
1746002379.049706,4.829648,4.213721,-0.146489
1746002379.099671,4.834446,4.212942,-0.142223
1746002379.149745,4.834446,4.212942,-0.142223
1746002379.199611,4.839453,4.212005,-0.139514
1746002379.249680,4.839453,4.212005,-0.139514
1746002379.299645,4.847829,4.211259,-0.131855
1746002379.349659,4.858048,4.211026,-0.120483
1746002379.399617,4.862626,4.210360,-0.116373
1746002379.449741,4.866718,4.210829,-0.111581
1746002379.499601,4.871114,4.213077,-0.101630
1746002379.549701,4.875678,4.213366,-0.094604
1746002379.599590,4.879469,4.211427,-0.098863
1746002379.649706,4.883708,4.211234,-0.103207
1746002379.699718,4.887953,4.211618,-0.105721
1746002379.749854,4.887953,4.211618,-0.105721
1746002379.799698,4.887953,4.211618,-0.105721
1746002379.849799,4.899571,4.207650,-0.134718
1746002379.899664,4.905617,4.206557,-0.140127
1746002379.949580,4.908907,4.205085,-0.148657
1746002379.999749,4.912536,4.203893,-0.154182
1746002380.049626,4.915096,4.203602,-0.157085
1746002380.099600,4.918777,4.202766,-0.157263
1746002380.149569,4.922494,4.202114,-0.152671
1746002380.199880,4.926258,4.201346,-0.147850
1746002380.249675,4.926258,4.201346,-0.147850
1746002380.299678,4.926258,4.201346,-0.147850
1746002380.349687,4.937590,4.198745,-0.141890
1746002380.399613,4.941652,4.198408,-0.139135
1746002380.449655,4.945638,4.199379,-0.129581
1746002380.499585,4.950514,4.199138,-0.121203
1746002380.549622,4.955140,4.198623,-0.114978
1746002380.599683,4.959460,4.199799,-0.103815
1746002380.649678,4.964751,4.200229,-0.094577
1746002380.699602,4.970618,4.198573,-0.095517
1746002380.749624,4.970618,4.198573,-0.095517
1746002380.799651,4.970618,4.198573,-0.095517
1746002380.849715,4.980316,4.199521,-0.099611
1746002380.899729,4.991065,4.197985,-0.115625
1746002380.949714,4.995755,4.197465,-0.123480
1746002380.999593,4.999844,4.196659,-0.130368
1746002381.049574,5.004253,4.196167,-0.136666
1746002381.099638,5.007818,4.195355,-0.144589
1746002381.149638,5.007818,4.195355,-0.144589
1746002381.199632,5.011121,4.193247,-0.155907
1746002381.249654,5.017734,4.192268,-0.163921
1746002381.299649,5.021282,4.191649,-0.169815
1746002381.349690,5.021282,4.191649,-0.169815
1746002381.399761,5.026463,4.187794,-0.189864
1746002381.449640,5.030138,4.187226,-0.195685
1746002381.499578,5.032836,4.188943,-0.187056
1746002381.549644,5.032836,4.188943,-0.187056
1746002381.599600,5.040128,4.187190,-0.169533
1746002381.649689,5.044387,4.186259,-0.168102
1746002381.699691,5.047868,4.187861,-0.154955
1746002381.749890,5.052472,4.187712,-0.143749
1746002381.799697,5.052472,4.187712,-0.143749
1746002381.849636,5.056211,4.185520,-0.143174
1746002381.899584,5.056211,4.185520,-0.143174
1746002381.949647,5.068840,4.187746,-0.114459
1746002381.999666,5.068840,4.187746,-0.114459
1746002382.049728,5.076957,4.186475,-0.116651
1746002382.099619,5.081346,4.186085,-0.120415
1746002382.149583,5.085115,4.185012,-0.129793
1746002382.199677,5.089675,4.184599,-0.136975
1746002382.249637,5.093124,4.183610,-0.145307
1746002382.299593,5.096755,4.182675,-0.151351
1746002382.349584,5.096755,4.182675,-0.151351
1746002382.399691,5.096755,4.182675,-0.151351
1746002382.449845,5.104279,4.181848,-0.156887
1746002382.499641,5.104279,4.181848,-0.156887
1746002382.549685,5.115527,4.179006,-0.171039
1746002382.599665,5.119052,4.178319,-0.177349
1746002382.649632,5.121808,4.178447,-0.179612
1746002382.699616,5.124845,4.179756,-0.176763
1746002382.749618,5.128051,4.179556,-0.178247
1746002382.799587,5.132227,4.179262,-0.182217
1746002382.849694,5.135786,4.180860,-0.180655
1746002382.899648,5.140000,4.181802,-0.178372
1746002382.949775,5.140000,4.181802,-0.178372
1746002382.999746,5.140000,4.181802,-0.178372
1746002383.049709,5.155846,4.179839,-0.187972
1746002383.099710,5.159060,4.178043,-0.199153
1746002383.149626,5.163505,4.177254,-0.207040
1746002383.199726,5.168097,4.176902,-0.211885
1746002383.249593,5.172306,4.175855,-0.217461
1746002383.299692,5.176618,4.174716,-0.223873
1746002383.349632,5.176618,4.174716,-0.223873
1746002383.399759,5.185375,4.173016,-0.232942
1746002383.449727,5.188851,4.171784,-0.240404
1746002383.499975,5.188851,4.171784,-0.240404
1746002383.549742,5.199045,4.169383,-0.250040
1746002383.599645,5.199045,4.169383,-0.250040
1746002383.649771,5.207965,4.166421,-0.261138
1746002383.699704,5.212325,4.165412,-0.265390
1746002383.749715,5.212325,4.165412,-0.265390
1746002383.799739,5.219825,4.164099,-0.271721
1746002383.849774,5.219825,4.164099,-0.271721
1746002383.899643,5.229049,4.162721,-0.273958
1746002383.949883,5.232130,4.161106,-0.279661
1746002383.999613,5.235088,4.157865,-0.294467
1746002384.049721,5.240615,4.156601,-0.303806
1746002384.099715,5.246586,4.156694,-0.306147
1746002384.149611,5.246586,4.156694,-0.306147
1746002384.199724,5.250631,4.150842,-0.327327
1746002384.249716,5.254426,4.149214,-0.337323
1746002384.299588,5.259764,4.149834,-0.333138
1746002384.349588,5.263705,4.149120,-0.325337
1746002384.399904,5.265771,4.145862,-0.328985
1746002384.449758,5.269116,4.143096,-0.337428
1746002384.499856,5.273446,4.142721,-0.334646
1746002384.549876,5.273446,4.142721,-0.334646
1746002384.599775,5.280610,4.139320,-0.328038
1746002384.649840,5.284857,4.138051,-0.323491
1746002384.699754,5.284857,4.138051,-0.323491
1746002384.749775,5.292495,4.134879,-0.314627
1746002384.799729,5.296741,4.132808,-0.310942
1746002384.849745,5.300702,4.131101,-0.310872
1746002384.899608,5.305267,4.129639,-0.310010
1746002384.949619,5.309316,4.128186,-0.312511
1746002384.999660,5.312575,4.126995,-0.318460
1746002385.049735,5.316217,4.126036,-0.322687
1746002385.099669,5.320792,4.124837,-0.327237
1746002385.149712,5.320792,4.124837,-0.327237
1746002385.199757,5.328541,4.121771,-0.339873
1746002385.249846,5.328541,4.121771,-0.339873
1746002385.299675,5.336795,4.117472,-0.361972
1746002385.349740,5.341508,4.118781,-0.359185
1746002385.399607,5.345160,4.117329,-0.359686
1746002385.449602,5.347043,4.114142,-0.373031
1746002385.499700,5.349714,4.111283,-0.390616
1746002385.549670,5.355570,4.111289,-0.396249
1746002385.599762,5.359388,4.111660,-0.393250
1746002385.649642,5.361468,4.108915,-0.400760
1746002385.699903,5.361468,4.108915,-0.400760
1746002385.749641,5.361468,4.108915,-0.400760
1746002385.799608,5.372664,4.102147,-0.424500
1746002385.849630,5.376547,4.099456,-0.430571
1746002385.899655,5.381072,4.096880,-0.438120
1746002385.949631,5.384603,4.094485,-0.442650
1746002385.999688,5.389654,4.092081,-0.440272
1746002386.049661,5.394809,4.089388,-0.436697
1746002386.099599,5.397280,4.087421,-0.435828
1746002386.149776,5.401521,4.085086,-0.431139
1746002386.199657,5.405004,4.083106,-0.427071
1746002386.249664,5.405004,4.083106,-0.427071
1746002386.299690,5.411510,4.080264,-0.420999
1746002386.349676,5.415418,4.079317,-0.417920
1746002386.399733,5.418894,4.078256,-0.417065
1746002386.449716,5.421291,4.075108,-0.424974
1746002386.499660,5.425434,4.072499,-0.433325
1746002386.549648,5.430153,4.073198,-0.431075
1746002386.599734,5.433773,4.072100,-0.430689
1746002386.649673,5.435389,4.070254,-0.441954
1746002386.699604,5.435389,4.070254,-0.441954
1746002386.749802,5.442904,4.067319,-0.465813
1746002386.799779,5.442904,4.067319,-0.465813
1746002386.849804,5.449338,4.065313,-0.470995
1746002386.899831,5.451445,4.061615,-0.486338
1746002386.949709,5.455157,4.059698,-0.495996
1746002386.999733,5.455157,4.059698,-0.495996
1746002387.049691,5.462458,4.055677,-0.506151
1746002387.099626,5.465573,4.052988,-0.513339
1746002387.149655,5.468805,4.050895,-0.518171
1746002387.199650,5.473729,4.048373,-0.520548
1746002387.249811,5.477571,4.046265,-0.522013
1746002387.299706,5.477571,4.046265,-0.522013
1746002387.349854,5.485156,4.041537,-0.525173
1746002387.399738,5.488414,4.039247,-0.524767
1746002387.449749,5.492300,4.036997,-0.520859
1746002387.499818,5.492300,4.036997,-0.520859
1746002387.549703,5.500069,4.034339,-0.515136
1746002387.599586,5.501976,4.031056,-0.523658
1746002387.649666,5.505301,4.028430,-0.535361
1746002387.699925,5.509624,4.028708,-0.535827
1746002387.749716,5.513233,4.028487,-0.531479
1746002387.799807,5.513233,4.028487,-0.531479
1746002387.849807,5.515574,4.025406,-0.539827
1746002387.899814,5.521532,4.019806,-0.566624
1746002387.949746,5.526424,4.019973,-0.565333
1746002387.999647,5.529801,4.017433,-0.567342
1746002388.049763,5.531278,4.013361,-0.581791
1746002388.099813,5.533239,4.009352,-0.599965
1746002388.149650,5.537433,4.008383,-0.604824
1746002388.199681,5.540818,4.007226,-0.604161
1746002388.249621,5.543119,4.004269,-0.612136
1746002388.299706,5.543119,4.004269,-0.612136
1746002388.349945,5.543119,4.004269,-0.612136
1746002388.399608,5.552987,3.998695,-0.620066
1746002388.449747,5.556893,3.996484,-0.621042
1746002388.499582,5.560194,3.994127,-0.624349
1746002388.549600,5.562867,3.992277,-0.627830
1746002388.599664,5.566238,3.990190,-0.630426
1746002388.649718,5.569660,3.988729,-0.630784
1746002388.699729,5.573893,3.987358,-0.629275
1746002388.749775,5.576025,3.984460,-0.635926
1746002388.799952,5.576025,3.984460,-0.635926
1746002388.849652,5.576025,3.984460,-0.635926
1746002388.899671,5.588051,3.973631,-0.667706
1746002388.949620,5.590198,3.970230,-0.679203
1746002388.999653,5.590735,3.966136,-0.698960
1746002389.049711,5.590735,3.966136,-0.698960
1746002389.099633,5.599298,3.962884,-0.712303
1746002389.149652,5.600739,3.960750,-0.715416
1746002389.199559,5.600673,3.957133,-0.726065
1746002389.249672,5.601580,3.952728,-0.739312
1746002389.299694,5.601580,3.952728,-0.739312
1746002389.349696,5.610991,3.948223,-0.736295
1746002389.399662,5.612093,3.944979,-0.740790
1746002389.449757,5.614852,3.941941,-0.745617
1746002389.499659,5.619220,3.939962,-0.741097
1746002389.549692,5.623548,3.937648,-0.733292
1746002389.599720,5.626515,3.934220,-0.728724
1746002389.649672,5.628680,3.932433,-0.723351
1746002389.699641,5.632230,3.931081,-0.714879
1746002389.749630,5.632230,3.931081,-0.714879
1746002389.799590,5.632230,3.931081,-0.714879
1746002389.849594,5.640113,3.924374,-0.705797
1746002389.899837,5.643188,3.922206,-0.707805
1746002389.949647,5.643188,3.922206,-0.707805
1746002389.999613,5.651832,3.921012,-0.690628
1746002390.049617,5.651832,3.921012,-0.690628
1746002390.099706,5.655784,3.913033,-0.708928
1746002390.149733,5.659928,3.912012,-0.712602
1746002390.199676,5.663481,3.910267,-0.712089
1746002390.249713,5.665463,3.907076,-0.719276
1746002390.299735,5.667071,3.904101,-0.732535
1746002390.349650,5.667071,3.904101,-0.732535
1746002390.399587,5.675619,3.897656,-0.745993
1746002390.449697,5.678208,3.894761,-0.754304
1746002390.499671,5.682207,3.891102,-0.762220
1746002390.549874,5.686502,3.887993,-0.766751
1746002390.599603,5.688503,3.884879,-0.775477
1746002390.649665,5.691763,3.881860,-0.782370
1746002390.699595,5.695620,3.879690,-0.784191
1746002390.749577,5.699756,3.876888,-0.787503
1746002390.799654,5.703277,3.874201,-0.791585
1746002390.849717,5.706839,3.871659,-0.793790
1746002390.899687,5.710888,3.869575,-0.793100
1746002390.949667,5.714383,3.866452,-0.794362
1746002390.999760,5.714383,3.866452,-0.794362
1746002391.049738,5.722290,3.861234,-0.797851
1746002391.099801,5.724784,3.857770,-0.803715
1746002391.149632,5.727036,3.853893,-0.814104
1746002391.199648,5.731287,3.851347,-0.816573
1746002391.249774,5.733506,3.847522,-0.823519
1746002391.299832,5.733846,3.843712,-0.841451
1746002391.349749,5.733846,3.843712,-0.841451
1746002391.399665,5.733846,3.843712,-0.841451
1746002391.449697,5.741935,3.833889,-0.874740
1746002391.499607,5.741624,3.829602,-0.892048
1746002391.549775,5.744157,3.825020,-0.906723
1746002391.599774,5.748248,3.822290,-0.910304
1746002391.649665,5.750509,3.819533,-0.914102
1746002391.699637,5.751157,3.815247,-0.926758
1746002391.749718,5.754583,3.811725,-0.934517
1746002391.799802,5.758393,3.810626,-0.930703
1746002391.849732,5.758393,3.810626,-0.930703
1746002391.899731,5.761469,3.803802,-0.943323
1746002391.949733,5.764920,3.802701,-0.942796
1746002391.999688,5.768116,3.801631,-0.934581
1746002392.049699,5.769306,3.797551,-0.938291
1746002392.099950,5.770714,3.794037,-0.947185
1746002392.149729,5.773963,3.792148,-0.946340
1746002392.199678,5.777384,3.788747,-0.945870
1746002392.249695,5.779410,3.785699,-0.950482
1746002392.299791,5.780825,3.782342,-0.961194
1746002392.349754,5.783778,3.779729,-0.965319
1746002392.399623,5.783778,3.779729,-0.965319
1746002392.449796,5.783778,3.779729,-0.965319
1746002392.499634,5.788350,3.768097,-1.000868
1746002392.549634,5.790539,3.764265,-1.008115
1746002392.599594,5.791436,3.760828,-1.021504
1746002392.649705,5.793677,3.756584,-1.032960
1746002392.699670,5.797174,3.752533,-1.037388
1746002392.749754,5.797600,3.748545,-1.047369
1746002392.799661,5.796714,3.743819,-1.065545
1746002392.849719,5.800226,3.739036,-1.075655
1746002392.899763,5.804022,3.734946,-1.079316
1746002392.949698,5.804022,3.734946,-1.079316
1746002392.999667,5.804022,3.734946,-1.079316
1746002393.049665,5.807593,3.724199,-1.103212
1746002393.099563,5.807593,3.724199,-1.103212
1746002393.149550,5.812449,3.717265,-1.090795
1746002393.199629,5.816745,3.712661,-1.089216
1746002393.249595,5.816745,3.712661,-1.089216
1746002393.299572,5.823139,3.706717,-1.088223
1746002393.349859,5.824682,3.702769,-1.098535
1746002393.399697,5.828658,3.698949,-1.102858
1746002393.449725,5.828658,3.698949,-1.102858
1746002393.499638,5.828658,3.698949,-1.102858
1746002393.549757,5.831867,3.692469,-1.116456
1746002393.599677,5.835600,3.684882,-1.134811
1746002393.649726,5.837127,3.681649,-1.138687
1746002393.699674,5.837634,3.677732,-1.146681
1746002393.749835,5.838810,3.673244,-1.156433
1746002393.799756,5.841162,3.668715,-1.161993
1746002393.849897,5.842274,3.664607,-1.168322
1746002393.899608,5.843373,3.660944,-1.175032
1746002393.949768,5.843427,3.656919,-1.188408
1746002393.999777,5.843427,3.656919,-1.188408
1746002394.049696,5.843427,3.656919,-1.188408
1746002394.099645,5.847651,3.647295,-1.206746
1746002394.149690,5.849393,3.640036,-1.224425
1746002394.199724,5.852549,3.638168,-1.217109
1746002394.249684,5.852549,3.638168,-1.217109
1746002394.299753,5.852872,3.629498,-1.227822
1746002394.349674,5.855571,3.625743,-1.233154
1746002394.399741,5.858502,3.624396,-1.226592
1746002394.449621,5.860823,3.621062,-1.221041
1746002394.499849,5.861206,3.617072,-1.226086
1746002394.549709,5.863201,3.613262,-1.230995
1746002394.599774,5.865938,3.610401,-1.227689
1746002394.649689,5.865938,3.610401,-1.227689
1746002394.699747,5.868080,3.602016,-1.230867
1746002394.749701,5.869911,3.597276,-1.234761
1746002394.799583,5.869911,3.597276,-1.234761
1746002394.849635,5.870393,3.588233,-1.255005
1746002394.899595,5.872219,3.582911,-1.262058
1746002394.949740,5.873549,3.578052,-1.267303
1746002394.999614,5.874624,3.573404,-1.272880
1746002395.049640,5.876267,3.569624,-1.275532
1746002395.099562,5.877891,3.565450,-1.275737
1746002395.149717,5.879562,3.561439,-1.277283
1746002395.199640,5.879562,3.561439,-1.277283
1746002395.249724,5.879562,3.561439,-1.277283
1746002395.299712,5.883894,3.550237,-1.287354
1746002395.349708,5.885646,3.545882,-1.290336
1746002395.399909,5.885646,3.545882,-1.290336
1746002395.449777,5.885908,3.537470,-1.306792
1746002395.499747,5.885704,3.532404,-1.321881
1746002395.549770,5.889462,3.528338,-1.324692
1746002395.599777,5.892401,3.525456,-1.319583
1746002395.649664,5.892048,3.521061,-1.326045
1746002395.699587,5.890273,3.518035,-1.344717
1746002395.749680,5.890273,3.518035,-1.344717
1746002395.799601,5.893721,3.509819,-1.366689
1746002395.849777,5.896437,3.506804,-1.361268
1746002395.899759,5.896201,3.502622,-1.366389
1746002395.949616,5.894905,3.499282,-1.379954
1746002395.999697,5.896195,3.495405,-1.387317
1746002396.049908,5.897745,3.491991,-1.388349
1746002396.099675,5.898084,3.488035,-1.392058
1746002396.149776,5.899179,3.483985,-1.396043
1746002396.199670,5.900241,3.480705,-1.400216
1746002396.249794,5.901527,3.475563,-1.404243
1746002396.299728,5.901527,3.475563,-1.404243
1746002396.349730,5.904206,3.466729,-1.410187
1746002396.399699,5.905316,3.462517,-1.413265
1746002396.449579,5.906226,3.458366,-1.417162
1746002396.499675,5.907323,3.455119,-1.420049
1746002396.549643,5.908417,3.450847,-1.423203
1746002396.599589,5.908417,3.450847,-1.423203
1746002396.649693,5.910412,3.442262,-1.428597
1746002396.699632,5.909903,3.437508,-1.435366
1746002396.749784,5.909903,3.437508,-1.435366
1746002396.799632,5.909903,3.437508,-1.435366
1746002396.849646,5.909942,3.423399,-1.458107
1746002396.899668,5.908496,3.419472,-1.472868
1746002396.949820,5.909182,3.414343,-1.481250
1746002396.999616,5.909606,3.410181,-1.486923
1746002397.049618,5.908032,3.406597,-1.498961
1746002397.099574,5.908563,3.401782,-1.507316
1746002397.149941,5.909331,3.397951,-1.512474
1746002397.199690,5.908799,3.393734,-1.519409
1746002397.249815,5.908799,3.393734,-1.519409
1746002397.299753,5.909469,3.389463,-1.523319
1746002397.349658,5.909469,3.389463,-1.523319
1746002397.399756,5.912852,3.378171,-1.526389
1746002397.449688,5.913472,3.373724,-1.527292
1746002397.499663,5.913927,3.368907,-1.528668
1746002397.549605,5.914540,3.364716,-1.528809
1746002397.599664,5.915367,3.360171,-1.527361
1746002397.649782,5.916118,3.355477,-1.526158
1746002397.699703,5.916807,3.350898,-1.527179
1746002397.749692,5.916807,3.350898,-1.527179
1746002397.799694,5.918077,3.342197,-1.530569
1746002397.849657,5.918301,3.337630,-1.533887
1746002397.899698,5.918301,3.337630,-1.533887
1746002397.949700,5.918578,3.332732,-1.536108
1746002397.999656,5.917749,3.328225,-1.542039
1746002398.049735,5.916001,3.319392,-1.559805
1746002398.099796,5.916270,3.314804,-1.563325
1746002398.149664,5.916270,3.314804,-1.563325
1746002398.199587,5.914634,3.306477,-1.582528
1746002398.249825,5.915719,3.301996,-1.583642
1746002398.299576,5.914851,3.298442,-1.586627
1746002398.349639,5.913717,3.294093,-1.588728
1746002398.399612,5.914097,3.289926,-1.583335
1746002398.449769,5.914097,3.289926,-1.583335
1746002398.499629,5.915935,3.282073,-1.560402
1746002398.549741,5.916377,3.276343,-1.553370
1746002398.599644,5.917229,3.271019,-1.547210
1746002398.649588,5.918422,3.267315,-1.540342
1746002398.699845,5.919247,3.262608,-1.539209
1746002398.749662,5.920070,3.258090,-1.537512
1746002398.799596,5.920814,3.254344,-1.538408
1746002398.849630,5.920814,3.254344,-1.538408
1746002398.899671,5.922239,3.247101,-1.541132
1746002398.949745,5.922239,3.247101,-1.541132
1746002398.999719,5.922239,3.247101,-1.541132
1746002399.049710,5.922036,3.232833,-1.557219
1746002399.099625,5.921786,3.228596,-1.562157
1746002399.149856,5.921798,3.224060,-1.565511
1746002399.199667,5.921528,3.220270,-1.569909
1746002399.249722,5.920274,3.216569,-1.576916
1746002399.299626,5.918983,3.211570,-1.585826
1746002399.349880,5.919572,3.206956,-1.589356
1746002399.399606,5.918000,3.204387,-1.596496
1746002399.449764,5.916756,3.200024,-1.601369
1746002399.499615,5.916884,3.196736,-1.599483
1746002399.549578,5.916884,3.196736,-1.599483
1746002399.599652,5.917176,3.188088,-1.589459
1746002399.649658,5.917632,3.183391,-1.583490
1746002399.699684,5.918066,3.178702,-1.578088
1746002399.749660,5.918607,3.174233,-1.572074
1746002399.799738,5.918607,3.174233,-1.572074
1746002399.849636,5.919874,3.164441,-1.561215
1746002399.899593,5.920686,3.159626,-1.554903
1746002399.949647,5.921490,3.154918,-1.547385
1746002399.999745,5.922123,3.150612,-1.538921
1746002400.049723,5.922374,3.146422,-1.536471
1746002400.099709,5.922374,3.146422,-1.536471
1746002400.149730,5.922871,3.141966,-1.535469
1746002400.199643,5.922985,3.133284,-1.543284
1746002400.249777,5.923215,3.128978,-1.546790
1746002400.299742,5.923215,3.128978,-1.546790
1746002400.349793,5.923147,3.120454,-1.554612
1746002400.399762,5.922966,3.115964,-1.560071
1746002400.449747,5.922197,3.111186,-1.566221
1746002400.499683,5.921893,3.106865,-1.573461
1746002400.549721,5.921285,3.102260,-1.578869
1746002400.599666,5.920064,3.097525,-1.585326
1746002400.649713,5.920064,3.097525,-1.585326
1746002400.699641,5.919470,3.092299,-1.588095
1746002400.749666,5.919470,3.092299,-1.588095
1746002400.799692,5.918261,3.078343,-1.584050
1746002400.849642,5.918535,3.073450,-1.579014
1746002400.899766,5.918943,3.069275,-1.573108
1746002400.949850,5.919513,3.064870,-1.567504
1746002400.999688,5.920223,3.060472,-1.561078
1746002401.049710,5.921348,3.055678,-1.553959
1746002401.099800,5.922299,3.050847,-1.546916
1746002401.149635,5.923076,3.045484,-1.540537
1746002401.199609,5.923076,3.045484,-1.540537
1746002401.249601,5.924394,3.035149,-1.529638
1746002401.299596,5.924394,3.035149,-1.529638
1746002401.349643,5.925480,3.025614,-1.526489
1746002401.399587,5.925850,3.021123,-1.527440
1746002401.449605,5.926064,3.016744,-1.530492
1746002401.499604,5.926180,3.011733,-1.533868
1746002401.549876,5.925695,3.006675,-1.539907
1746002401.599676,5.925316,3.002788,-1.546721
1746002401.649723,5.924172,2.998091,-1.558368
1746002401.699752,5.924172,2.998091,-1.558368
1746002401.749743,5.924172,2.998091,-1.558368
1746002401.799711,5.925903,2.988132,-1.567142
1746002401.849636,5.923304,2.980370,-1.579327
1746002401.899672,5.923443,2.976550,-1.575927
1746002401.949593,5.923648,2.972829,-1.569755
1746002401.999669,5.923406,2.968653,-1.564393
1746002402.049816,5.924045,2.965169,-1.556079
1746002402.099661,5.924045,2.965169,-1.556079
1746002402.149717,5.926769,2.956970,-1.532835
1746002402.199621,5.927517,2.952533,-1.524513
1746002402.249625,5.927517,2.952533,-1.524513
1746002402.299619,5.927517,2.952533,-1.524513
1746002402.349613,5.931414,2.941724,-1.501070
1746002402.399576,5.932369,2.937360,-1.497243
1746002402.449777,5.933168,2.932995,-1.491049
1746002402.499603,5.933536,2.928982,-1.485373
1746002402.549690,5.933536,2.928982,-1.485373
1746002402.599590,5.935024,2.920349,-1.475407
1746002402.649949,5.935733,2.915951,-1.476363
1746002402.699779,5.935654,2.912170,-1.481477
1746002402.749732,5.933712,2.907825,-1.494228
1746002402.799615,5.933712,2.907825,-1.494228
1746002402.849876,5.933885,2.896575,-1.508625
1746002402.899693,5.932315,2.892669,-1.520842
1746002402.949636,5.931960,2.887926,-1.531616
1746002402.999595,5.934028,2.884076,-1.532186
1746002403.049582,5.933545,2.880174,-1.532289
1746002403.099858,5.932419,2.875954,-1.533514
1746002403.149724,5.932923,2.870547,-1.530873
1746002403.199665,5.934112,2.866256,-1.522497
1746002403.249649,5.935210,2.862485,-1.511319
1746002403.299860,5.935210,2.862485,-1.511319
1746002403.349723,5.936738,2.852629,-1.495786
1746002403.399781,5.936738,2.852629,-1.495786
1746002403.449695,5.939008,2.842777,-1.483325
1746002403.499729,5.940287,2.837577,-1.476989
1746002403.549660,5.941553,2.832460,-1.470353
1746002403.599688,5.942662,2.827215,-1.463867
1746002403.649619,5.943089,2.823241,-1.461463
1746002403.699610,5.943292,2.819240,-1.461223
1746002403.749961,5.943292,2.819240,-1.461223
1746002403.799679,5.943292,2.819240,-1.461223
1746002403.849717,5.943292,2.819240,-1.461223
1746002403.899577,5.943193,2.802306,-1.476686
1746002403.949754,5.943193,2.802306,-1.476686
1746002403.999641,5.942165,2.797902,-1.489643
1746002404.049628,5.942835,2.787424,-1.502460
1746002404.099712,5.940822,2.784025,-1.518048
1746002404.149637,5.942138,2.779461,-1.525548
1746002404.199690,5.942392,2.775456,-1.525863
1746002404.249620,5.941741,2.770670,-1.526572
1746002404.299603,5.942910,2.766577,-1.521567
1746002404.349616,5.942856,2.762581,-1.518469
1746002404.399634,5.942856,2.762581,-1.518469
1746002404.449656,5.942856,2.762581,-1.518469
1746002404.499583,5.946499,2.752037,-1.496349
1746002404.549644,5.947615,2.748592,-1.487641
1746002404.599589,5.948657,2.743791,-1.479264
1746002404.649644,5.949312,2.739024,-1.473946
1746002404.699628,5.950153,2.735163,-1.468043
1746002404.749615,5.951504,2.730699,-1.461569
1746002404.799588,5.952483,2.726407,-1.455481
1746002404.849707,5.953500,2.721814,-1.448057
1746002404.899618,5.953555,2.717825,-1.443880
1746002404.949647,5.953555,2.717825,-1.443880
1746002404.999594,5.953555,2.717825,-1.443880
1746002405.049584,5.953555,2.717825,-1.443880
1746002405.099734,5.952558,2.700488,-1.432655
1746002405.149703,5.952835,2.695083,-1.430413
1746002405.199667,5.955031,2.689362,-1.423566
1746002405.249661,5.954170,2.685238,-1.422224
1746002405.299682,5.952388,2.681444,-1.428110
1746002405.349636,5.953236,2.676509,-1.426748
1746002405.399607,5.953236,2.676509,-1.426748
1746002405.449636,5.955859,2.668529,-1.409824
1746002405.499739,5.956826,2.664164,-1.403019
1746002405.549707,5.956826,2.664164,-1.403019
1746002405.599692,5.958608,2.655670,-1.388276
1746002405.649709,5.960453,2.652108,-1.377138
1746002405.699656,5.960453,2.652108,-1.377138
1746002405.749640,5.960453,2.652108,-1.377138
1746002405.799669,5.965053,2.637891,-1.353595
1746002405.849721,5.966610,2.633335,-1.349013
1746002405.899607,5.968223,2.629067,-1.346480
1746002405.949664,5.969628,2.625245,-1.347696
1746002405.999700,5.970221,2.621672,-1.353841
1746002406.049732,5.970221,2.621672,-1.353841
1746002406.099745,5.969909,2.613485,-1.372097
1746002406.149673,5.969553,2.608640,-1.384366
1746002406.199623,5.971055,2.602417,-1.391368
1746002406.249636,5.970355,2.597832,-1.400544
1746002406.299565,5.968128,2.594563,-1.417262
1746002406.349563,5.966688,2.590020,-1.433448
1746002406.399665,5.969095,2.584616,-1.437034
1746002406.449636,5.971861,2.581160,-1.429097
1746002406.499584,5.971861,2.581160,-1.429097
1746002406.549606,5.971861,2.581160,-1.429097
1746002406.599791,5.968271,2.570897,-1.440297
1746002406.649634,5.970687,2.568322,-1.428604
1746002406.699682,5.970687,2.568322,-1.428604
1746002406.749699,5.970976,2.564239,-1.420511
1746002406.799608,5.972208,2.555910,-1.409426
1746002406.849634,5.973224,2.552123,-1.401798
1746002406.899645,5.974265,2.548243,-1.394302
1746002406.949617,5.974265,2.548243,-1.394302
1746002406.999621,5.976828,2.536855,-1.383225
